date,sku,on_hand,cost,reorder_point,category,brand
2023-01-01,RAP-1002A,106,28.63,6,Accessoires,Raps
2023-01-01,RAP-1003A,96,116.52,15,Accessoires,Raps
2023-01-01,RAP-1004A,64,45.99,19,Accessoires,Raps
2023-01-01,RAP-1005A,92,29.23,14,Accessoires,Raps
2023-01-01,RAP-1006A,93,102.68,7,Accessoires,Raps
2023-01-01,RAP-1007A,93,17.93,16,Accessoires,Raps
2023-01-01,RAP-1008A,56,89.29,20,Accessoires,Raps
2023-01-01,RAP-1009A,91,55.54,21,Accessoires,Raps
2023-01-01,RAP-1010A,112,107.57,16,Accessoires,Raps
2023-01-01,RAP-1011A,57,61.72,15,Accessoires,Raps
2023-01-01,RAP-1012A,10,66.02,16,Accessoires,Raps
2023-01-01,RAP-1013A,104,59.5,14,Accessoires,Raps
2023-01-01,RAP-1014A,37,36.16,21,Accessoires,Raps
2023-01-01,RAP-1015A,97,99.08,22,Accessoires,Raps
2023-01-01,RAP-1016A,107,107.22,10,Accessoires,Raps
2023-01-01,RAP-1017A,116,117.88,18,Accessoires,Raps
2023-01-01,RAP-1018A,105,62.78,11,Accessoires,Raps
2023-01-01,RAP-1019A,37,30.4,7,Accessoires,Raps
2023-01-01,RAP-1000S,62,95.81,12,Slijpen,Raps
2023-01-01,RAP-1001S,18,93.44,12,Slijpen,Raps
2023-01-01,RAP-1002S,93,46.73,24,Slijpen,Raps
2023-01-01,RAP-1003S,109,117.82,14,Slijpen,Raps
2023-01-01,RAP-1004S,95,78.06,13,Slijpen,Raps
2023-01-01,RAP-1005S,112,44.73,8,Slijpen,Raps
2023-01-01,RAP-1006S,17,24.07,17,Slijpen,Raps
2023-01-01,RAP-1007S,54,94.07,22,Slijpen,Raps
2023-01-01,RAP-1008S,38,103.03,6,Slijpen,Raps
2023-01-01,RAP-1009S,60,21.71,10,Slijpen,Raps
2023-01-01,RAP-1010S,105,105.17,8,Slijpen,Raps
2023-01-01,RAP-1011S,33,96.85,14,Slijpen,Raps
2023-01-01,RAP-1012S,36,70.64,15,Slijpen,Raps
2023-01-01,RAP-1013S,80,66.0,20,Slijpen,Raps
2023-01-01,RAP-1014S,109,88.15,14,Slijpen,Raps
2023-01-01,RAP-1015S,114,39.63,16,Slijpen,Raps
2023-01-01,RAP-1016S,68,33.99,13,Slijpen,Raps
2023-01-01,RAP-1017S,29,35.89,13,Slijpen,Raps
2023-01-01,RAP-1018S,84,68.46,19,Slijpen,Raps
2023-01-01,RAP-1019S,52,99.63,10,Slijpen,Raps
2023-01-01,RAP-1000B,41,106.3,17,Bescherming,Raps
2023-01-01,RAP-1001B,93,30.02,12,Bescherming,Raps
2023-01-01,RAP-1002B,32,38.13,22,Bescherming,Raps
2023-01-01,RAP-1003B,107,23.26,17,Bescherming,Raps
2023-01-01,RAP-1004B,69,66.74,24,Bescherming,Raps
2023-01-01,RAP-1005B,48,29.6,15,Bescherming,Raps
2023-01-01,RAP-1006B,62,103.06,24,Bescherming,Raps
2023-01-01,RAP-1007B,18,45.73,14,Bescherming,Raps
2023-01-01,RAP-1008B,87,79.07,24,Bescherming,Raps
2023-01-01,RAP-1009B,115,84.67,5,Bescherming,Raps
2023-01-01,RAP-1010B,12,106.8,17,Bescherming,Raps
2023-01-01,RAP-1011B,36,37.6,20,Bescherming,Raps
2023-01-01,RAP-1012B,19,38.35,23,Bescherming,Raps
2023-01-01,RAP-1013B,95,28.6,18,Bescherming,Raps
2023-01-01,RAP-1014B,112,110.3,13,Bescherming,Raps
2023-01-01,RAP-1015B,13,87.11,15,Bescherming,Raps
2023-01-01,RAP-1016B,28,20.47,6,Bescherming,Raps
2023-01-01,RAP-1017B,18,86.06,14,Bescherming,Raps
2023-01-01,RAP-1018B,72,110.88,14,Bescherming,Raps
2023-01-01,RAP-1019B,12,64.15,13,Bescherming,Raps
2023-01-01,BON-1000S,59,65.06,14,Schaatsen,Bont
2023-01-01,BON-1001S,103,117.42,17,Schaatsen,Bont
2023-01-01,BON-1002S,43,117.62,5,Schaatsen,Bont
2023-01-01,BON-1003S,32,100.24,7,Schaatsen,Bont
2023-01-01,BON-1004S,69,62.34,13,Schaatsen,Bont
2023-01-01,BON-1005S,63,31.47,7,Schaatsen,Bont
2023-01-01,BON-1006S,44,20.43,5,Schaatsen,Bont
2023-01-01,BON-1007S,58,52.19,23,Schaatsen,Bont
2023-01-01,BON-1008S,107,89.2,6,Schaatsen,Bont
2023-01-01,BON-1009S,21,68.22,11,Schaatsen,Bont
2023-01-01,BON-1010S,45,113.4,16,Schaatsen,Bont
2023-01-01,BON-1011S,100,64.25,13,Schaatsen,Bont
2023-01-01,BON-1012S,9,70.38,20,Schaatsen,Bont
2023-01-01,BON-1013S,35,100.6,23,Schaatsen,Bont
2023-01-01,BON-1014S,86,109.84,17,Schaatsen,Bont
2023-01-01,BON-1015S,104,36.14,21,Schaatsen,Bont
2023-01-01,BON-1016S,97,40.92,20,Schaatsen,Bont
2023-01-01,BON-1017S,76,55.04,24,Schaatsen,Bont
2023-01-01,BON-1018S,118,103.12,13,Schaatsen,Bont
2023-01-01,BON-1019S,104,82.91,21,Schaatsen,Bont
2023-01-01,BON-1000S,110,32.03,17,Schoenen,Bont
2023-01-01,BON-1001S,93,102.16,10,Schoenen,Bont
2023-01-01,BON-1002S,20,45.28,19,Schoenen,Bont
2023-01-01,BON-1003S,92,91.68,6,Schoenen,Bont
2023-01-01,BON-1004S,51,25.42,20,Schoenen,Bont
2023-01-01,BON-1005S,65,105.79,18,Schoenen,Bont
2023-01-01,BON-1006S,46,34.84,21,Schoenen,Bont
2023-01-01,BON-1007S,60,39.6,12,Schoenen,Bont
2023-01-01,BON-1008S,41,89.65,15,Schoenen,Bont
2023-01-01,BON-1009S,30,110.99,9,Schoenen,Bont
2023-01-01,BON-1010S,81,64.45,15,Schoenen,Bont
2023-01-01,BON-1011S,56,75.62,11,Schoenen,Bont
2023-01-01,BON-1012S,66,106.8,23,Schoenen,Bont
2023-01-01,BON-1013S,63,92.54,13,Schoenen,Bont
2023-01-01,BON-1014S,78,18.76,6,Schoenen,Bont
2023-01-01,BON-1015S,44,90.06,22,Schoenen,Bont
2023-01-01,BON-1016S,41,118.85,21,Schoenen,Bont
2023-01-01,BON-1017S,112,73.65,5,Schoenen,Bont
2023-01-01,BON-1018S,84,34.06,21,Schoenen,Bont
2023-01-01,BON-1019S,96,101.4,9,Schoenen,Bont
2023-01-01,BON-1000K,42,56.12,12,Kleding,Bont
2023-01-01,BON-1001K,41,116.79,6,Kleding,Bont
2023-01-01,BON-1002K,105,69.2,19,Kleding,Bont
2023-01-01,BON-1003K,87,33.87,15,Kleding,Bont
2023-01-01,BON-1004K,74,81.32,6,Kleding,Bont
2023-01-01,BON-1005K,41,116.09,16,Kleding,Bont
2023-01-01,BON-1006K,18,56.77,14,Kleding,Bont
2023-01-01,BON-1007K,108,28.87,21,Kleding,Bont
2023-01-01,BON-1008K,95,102.98,23,Kleding,Bont
2023-01-01,BON-1009K,64,99.8,19,Kleding,Bont
2023-01-01,BON-1010K,103,71.97,21,Kleding,Bont
2023-01-01,BON-1011K,28,36.8,23,Kleding,Bont
2023-01-01,BON-1012K,0,40.17,14,Kleding,Bont
2023-01-01,BON-1013K,50,109.24,24,Kleding,Bont
2023-01-01,BON-1014K,28,79.26,14,Kleding,Bont
2023-01-01,BON-1015K,27,119.89,10,Kleding,Bont
2023-01-01,BON-1016K,99,90.14,18,Kleding,Bont
2023-01-01,BON-1017K,17,37.45,7,Kleding,Bont
2023-01-01,BON-1018K,44,57.13,23,Kleding,Bont
2023-01-01,BON-1019K,115,70.4,13,Kleding,Bont
2023-01-01,BON-1000A,52,79.11,8,Accessoires,Bont
2023-01-01,BON-1001A,14,101.04,23,Accessoires,Bont
2023-01-01,BON-1002A,6,92.99,18,Accessoires,Bont
2023-01-01,BON-1003A,119,75.75,12,Accessoires,Bont
2023-01-01,BON-1004A,60,64.52,6,Accessoires,Bont
2023-01-01,BON-1005A,83,34.65,19,Accessoires,Bont
2023-01-01,BON-1006A,51,15.9,7,Accessoires,Bont
2023-01-01,BON-1007A,84,59.2,13,Accessoires,Bont
2023-01-01,BON-1008A,86,69.63,7,Accessoires,Bont
2023-01-01,BON-1009A,104,76.16,8,Accessoires,Bont
2023-01-01,BON-1010A,71,110.28,16,Accessoires,Bont
2023-01-01,BON-1011A,85,72.95,6,Accessoires,Bont
2023-01-01,BON-1012A,15,38.96,18,Accessoires,Bont
2023-01-01,BON-1013A,44,17.89,10,Accessoires,Bont
2023-01-01,BON-1014A,80,64.27,9,Accessoires,Bont
2023-01-01,BON-1015A,86,77.85,9,Accessoires,Bont
2023-01-01,BON-1016A,94,33.61,14,Accessoires,Bont
2023-01-01,BON-1017A,88,114.89,21,Accessoires,Bont
2023-01-01,BON-1018A,68,80.31,7,Accessoires,Bont
2023-01-01,BON-1019A,114,90.22,17,Accessoires,Bont
2023-01-01,BON-1000S,28,117.36,20,Slijpen,Bont
2023-01-01,BON-1001S,15,84.97,16,Slijpen,Bont
2023-01-01,BON-1002S,117,99.03,9,Slijpen,Bont
2023-01-01,BON-1003S,116,20.76,8,Slijpen,Bont
2023-01-01,BON-1004S,90,109.28,13,Slijpen,Bont
2023-01-01,BON-1005S,117,43.44,16,Slijpen,Bont
2023-01-01,BON-1006S,21,54.03,21,Slijpen,Bont
2023-01-01,BON-1007S,0,85.08,18,Slijpen,Bont
2023-01-01,BON-1008S,67,71.59,12,Slijpen,Bont
2023-01-01,BON-1009S,105,17.88,17,Slijpen,Bont
2023-01-01,BON-1010S,40,115.39,14,Slijpen,Bont
2023-01-01,BON-1011S,14,46.25,23,Slijpen,Bont
2023-01-01,BON-1012S,72,52.69,20,Slijpen,Bont
2023-01-01,BON-1013S,105,98.85,7,Slijpen,Bont
2023-01-01,BON-1014S,90,100.9,18,Slijpen,Bont
2023-01-01,BON-1015S,59,61.01,21,Slijpen,Bont
2023-01-01,BON-1016S,43,80.54,16,Slijpen,Bont
2023-01-01,BON-1017S,79,49.68,11,Slijpen,Bont
2023-01-01,BON-1018S,5,87.68,21,Slijpen,Bont
2023-01-01,BON-1019S,65,34.39,24,Slijpen,Bont
2023-01-01,BON-1000B,54,18.27,6,Bescherming,Bont
2023-01-01,BON-1001B,58,92.61,21,Bescherming,Bont
2023-01-01,BON-1002B,117,89.19,10,Bescherming,Bont
2023-01-01,BON-1003B,29,93.51,21,Bescherming,Bont
2023-01-01,BON-1004B,43,25.27,14,Bescherming,Bont
2023-01-01,BON-1005B,102,35.35,9,Bescherming,Bont
2023-01-01,BON-1006B,85,89.13,11,Bescherming,Bont
2023-01-01,BON-1007B,38,114.33,19,Bescherming,Bont
2023-01-01,BON-1008B,21,92.38,21,Bescherming,Bont
2023-01-01,BON-1009B,84,15.41,20,Bescherming,Bont
2023-01-01,BON-1010B,71,104.69,6,Bescherming,Bont
2023-01-01,BON-1011B,117,45.78,5,Bescherming,Bont
2023-01-01,BON-1012B,74,20.3,8,Bescherming,Bont
2023-01-01,BON-1013B,66,59.25,12,Bescherming,Bont
2023-01-01,BON-1014B,33,47.66,10,Bescherming,Bont
2023-01-01,BON-1015B,7,50.13,16,Bescherming,Bont
2023-01-01,BON-1016B,90,52.8,20,Bescherming,Bont
2023-01-01,BON-1017B,21,16.35,8,Bescherming,Bont
2023-01-01,BON-1018B,69,115.55,7,Bescherming,Bont
2023-01-01,BON-1019B,59,83.02,8,Bescherming,Bont
2023-01-01,NIJ-1000S,106,46.89,13,Schaatsen,Nijdam
2023-01-01,NIJ-1001S,117,47.89,18,Schaatsen,Nijdam
2023-01-01,NIJ-1002S,92,34.56,18,Schaatsen,Nijdam
2023-01-01,NIJ-1003S,71,52.08,19,Schaatsen,Nijdam
2023-01-01,NIJ-1004S,56,44.61,14,Schaatsen,Nijdam
2023-01-01,NIJ-1005S,111,17.87,13,Schaatsen,Nijdam
2023-01-01,NIJ-1006S,95,71.72,6,Schaatsen,Nijdam
2023-01-01,NIJ-1007S,25,60.39,15,Schaatsen,Nijdam
2023-01-01,NIJ-1008S,59,42.98,10,Schaatsen,Nijdam
2023-01-01,NIJ-1009S,40,24.48,14,Schaatsen,Nijdam
2023-01-01,NIJ-1010S,69,43.6,6,Schaatsen,Nijdam
2023-01-01,NIJ-1011S,41,91.68,10,Schaatsen,Nijdam
2023-01-01,NIJ-1012S,16,92.47,23,Schaatsen,Nijdam
2023-01-01,NIJ-1013S,76,117.5,17,Schaatsen,Nijdam
2023-01-01,NIJ-1014S,14,73.24,15,Schaatsen,Nijdam
2023-01-01,NIJ-1015S,46,72.71,22,Schaatsen,Nijdam
2023-01-01,NIJ-1016S,41,30.4,8,Schaatsen,Nijdam
2023-01-01,NIJ-1017S,42,86.4,16,Schaatsen,Nijdam
2023-01-01,NIJ-1018S,10,36.9,18,Schaatsen,Nijdam
2023-01-01,NIJ-1019S,100,53.57,18,Schaatsen,Nijdam
2023-01-01,NIJ-1000S,46,39.51,12,Schoenen,Nijdam
2023-01-01,NIJ-1001S,98,97.06,24,Schoenen,Nijdam
2023-01-01,NIJ-1002S,14,110.91,21,Schoenen,Nijdam
2023-01-01,NIJ-1003S,64,117.3,15,Schoenen,Nijdam
2023-01-01,NIJ-1004S,83,63.79,19,Schoenen,Nijdam
2023-01-01,NIJ-1005S,64,69.92,6,Schoenen,Nijdam
2023-01-01,NIJ-1006S,16,32.48,6,Schoenen,Nijdam
2023-01-01,NIJ-1007S,6,76.69,11,Schoenen,Nijdam
2023-01-01,NIJ-1008S,70,47.34,10,Schoenen,Nijdam
2023-01-01,NIJ-1009S,69,71.89,9,Schoenen,Nijdam
2023-01-01,NIJ-1010S,8,81.22,6,Schoenen,Nijdam
2023-01-01,NIJ-1011S,110,35.76,15,Schoenen,Nijdam
2023-01-01,NIJ-1012S,29,105.07,21,Schoenen,Nijdam
2023-01-01,NIJ-1013S,107,28.68,8,Schoenen,Nijdam
2023-01-01,NIJ-1014S,41,106.16,10,Schoenen,Nijdam
2023-01-01,NIJ-1015S,69,62.65,21,Schoenen,Nijdam
2023-01-01,NIJ-1016S,66,113.08,6,Schoenen,Nijdam
2023-01-01,NIJ-1017S,22,93.96,5,Schoenen,Nijdam
2023-01-01,NIJ-1018S,46,51.14,23,Schoenen,Nijdam
2023-01-01,NIJ-1019S,5,39.3,9,Schoenen,Nijdam
2023-01-01,NIJ-1000K,117,86.4,17,Kleding,Nijdam
2023-01-01,NIJ-1001K,84,100.74,16,Kleding,Nijdam
2023-01-01,NIJ-1002K,55,68.39,9,Kleding,Nijdam
2023-01-01,NIJ-1003K,101,53.87,24,Kleding,Nijdam
2023-01-01,NIJ-1004K,72,70.42,22,Kleding,Nijdam
2023-01-01,NIJ-1005K,62,44.12,9,Kleding,Nijdam
2023-01-01,NIJ-1006K,1,48.66,21,Kleding,Nijdam
2023-01-01,NIJ-1007K,107,48.69,6,Kleding,Nijdam
2023-01-01,NIJ-1008K,68,38.22,20,Kleding,Nijdam
2023-01-01,NIJ-1009K,108,54.92,24,Kleding,Nijdam
2023-01-01,NIJ-1010K,74,21.66,23,Kleding,Nijdam
2023-01-01,NIJ-1011K,108,55.41,19,Kleding,Nijdam
2023-01-01,NIJ-1012K,48,25.89,23,Kleding,Nijdam
2023-01-01,NIJ-1013K,38,85.97,13,Kleding,Nijdam
2023-01-01,NIJ-1014K,89,49.11,19,Kleding,Nijdam
2023-01-01,NIJ-1015K,53,65.77,15,Kleding,Nijdam
2023-01-01,NIJ-1016K,46,32.97,19,Kleding,Nijdam
2023-01-01,NIJ-1017K,20,64.62,13,Kleding,Nijdam
2023-01-01,NIJ-1018K,17,92.31,22,Kleding,Nijdam
2023-01-01,NIJ-1019K,17,63.28,18,Kleding,Nijdam
2023-01-01,NIJ-1000A,104,52.02,20,Accessoires,Nijdam
2023-01-01,NIJ-1001A,34,17.56,21,Accessoires,Nijdam
2023-01-01,NIJ-1002A,14,24.84,6,Accessoires,Nijdam
2023-01-01,NIJ-1003A,74,116.13,22,Accessoires,Nijdam
2023-01-01,NIJ-1004A,94,61.75,18,Accessoires,Nijdam
2023-01-01,NIJ-1005A,12,15.9,5,Accessoires,Nijdam
2023-01-01,NIJ-1006A,65,95.88,8,Accessoires,Nijdam
2023-01-01,NIJ-1007A,47,39.48,20,Accessoires,Nijdam
2023-01-01,NIJ-1008A,82,106.48,17,Accessoires,Nijdam
2023-01-01,NIJ-1009A,86,82.45,14,Accessoires,Nijdam
2023-01-01,NIJ-1010A,76,93.37,11,Accessoires,Nijdam
2023-01-01,NIJ-1011A,22,118.68,11,Accessoires,Nijdam
2023-01-01,NIJ-1012A,109,110.97,19,Accessoires,Nijdam
2023-01-01,NIJ-1013A,94,46.46,19,Accessoires,Nijdam
2023-01-01,NIJ-1014A,112,27.17,17,Accessoires,Nijdam
2023-01-01,NIJ-1015A,97,88.09,24,Accessoires,Nijdam
2023-01-01,NIJ-1016A,12,85.87,17,Accessoires,Nijdam
2023-01-01,NIJ-1017A,60,88.26,18,Accessoires,Nijdam
2023-01-01,NIJ-1018A,2,92.61,19,Accessoires,Nijdam
2023-01-01,NIJ-1019A,0,95.32,7,Accessoires,Nijdam
2023-01-01,NIJ-1000S,9,65.5,20,Slijpen,Nijdam
2023-01-01,NIJ-1001S,25,119.82,18,Slijpen,Nijdam
2023-01-01,NIJ-1002S,86,82.9,8,Slijpen,Nijdam
2023-01-01,NIJ-1003S,87,26.75,9,Slijpen,Nijdam
2023-01-01,NIJ-1004S,39,58.64,14,Slijpen,Nijdam
2023-01-01,NIJ-1005S,69,57.05,6,Slijpen,Nijdam
2023-01-01,NIJ-1006S,22,61.36,16,Slijpen,Nijdam
2023-01-01,NIJ-1007S,42,41.46,18,Slijpen,Nijdam
2023-01-01,NIJ-1008S,104,94.07,23,Slijpen,Nijdam
2023-01-01,NIJ-1009S,101,27.33,12,Slijpen,Nijdam
2023-01-01,NIJ-1010S,119,57.66,19,Slijpen,Nijdam
2023-01-01,NIJ-1011S,97,109.95,14,Slijpen,Nijdam
2023-01-01,NIJ-1012S,23,116.41,24,Slijpen,Nijdam
2023-01-01,NIJ-1013S,18,72.07,9,Slijpen,Nijdam
2023-01-01,NIJ-1014S,9,27.87,6,Slijpen,Nijdam
2023-01-01,NIJ-1015S,7,37.12,6,Slijpen,Nijdam
2023-01-01,NIJ-1016S,107,93.86,23,Slijpen,Nijdam
2023-01-01,NIJ-1017S,54,49.99,8,Slijpen,Nijdam
2023-01-01,NIJ-1018S,11,85.01,12,Slijpen,Nijdam
2023-01-01,NIJ-1019S,107,39.81,5,Slijpen,Nijdam
2023-01-01,NIJ-1000B,96,103.27,17,Bescherming,Nijdam
2023-01-01,NIJ-1001B,52,56.36,21,Bescherming,Nijdam
2023-01-01,NIJ-1002B,47,46.12,11,Bescherming,Nijdam
2023-01-01,NIJ-1003B,57,69.8,22,Bescherming,Nijdam
2023-01-01,NIJ-1004B,72,70.99,8,Bescherming,Nijdam
2023-01-01,NIJ-1005B,4,26.94,10,Bescherming,Nijdam
2023-01-01,NIJ-1006B,75,73.59,11,Bescherming,Nijdam
2023-01-01,NIJ-1007B,75,100.08,22,Bescherming,Nijdam
2023-01-01,NIJ-1008B,73,89.53,18,Bescherming,Nijdam
2023-01-01,NIJ-1009B,49,60.76,11,Bescherming,Nijdam
2023-01-01,NIJ-1010B,13,70.29,11,Bescherming,Nijdam
2023-01-01,NIJ-1011B,89,77.74,10,Bescherming,Nijdam
2023-01-01,NIJ-1012B,23,50.08,7,Bescherming,Nijdam
2023-01-01,NIJ-1013B,114,72.18,11,Bescherming,Nijdam
2023-01-01,NIJ-1014B,75,96.48,12,Bescherming,Nijdam
2023-01-01,NIJ-1015B,44,36.67,21,Bescherming,Nijdam
2023-01-01,NIJ-1016B,110,97.19,9,Bescherming,Nijdam
2023-01-01,NIJ-1017B,46,19.72,17,Bescherming,Nijdam
2023-01-01,NIJ-1018B,116,37.16,24,Bescherming,Nijdam
2023-01-01,NIJ-1019B,16,103.05,14,Bescherming,Nijdam
2023-01-01,ZAN-1000S,22,114.18,12,Schaatsen,Zandstra
2023-01-01,ZAN-1001S,51,104.09,14,Schaatsen,Zandstra
2023-01-01,ZAN-1002S,7,19.44,12,Schaatsen,Zandstra
2023-01-01,ZAN-1003S,27,55.88,8,Schaatsen,Zandstra
2023-01-01,ZAN-1004S,73,30.91,19,Schaatsen,Zandstra
2023-01-01,ZAN-1005S,61,29.18,17,Schaatsen,Zandstra
2023-01-01,ZAN-1006S,109,35.36,20,Schaatsen,Zandstra
2023-01-01,ZAN-1007S,2,95.35,8,Schaatsen,Zandstra
2023-01-01,ZAN-1008S,109,43.02,7,Schaatsen,Zandstra
2023-01-01,ZAN-1009S,73,59.91,11,Schaatsen,Zandstra
2023-01-01,ZAN-1010S,95,99.38,20,Schaatsen,Zandstra
2023-01-01,ZAN-1011S,76,17.98,7,Schaatsen,Zandstra
2023-01-01,ZAN-1012S,29,118.07,20,Schaatsen,Zandstra
2023-01-01,ZAN-1013S,70,64.97,22,Schaatsen,Zandstra
2023-01-01,ZAN-1014S,12,28.6,11,Schaatsen,Zandstra
2023-01-01,ZAN-1015S,24,85.25,12,Schaatsen,Zandstra
2023-01-01,ZAN-1016S,93,16.75,10,Schaatsen,Zandstra
2023-01-01,ZAN-1017S,26,88.15,17,Schaatsen,Zandstra
2023-01-01,ZAN-1018S,91,89.09,23,Schaatsen,Zandstra
2023-01-01,ZAN-1019S,106,36.45,15,Schaatsen,Zandstra
2023-01-01,ZAN-1000S,68,105.06,21,Schoenen,Zandstra
2023-01-01,ZAN-1001S,77,80.43,17,Schoenen,Zandstra
2023-01-01,ZAN-1002S,41,36.16,12,Schoenen,Zandstra
2023-01-01,ZAN-1003S,23,110.95,23,Schoenen,Zandstra
2023-01-01,ZAN-1004S,19,99.82,7,Schoenen,Zandstra
2023-01-01,ZAN-1005S,29,100.05,23,Schoenen,Zandstra
2023-01-01,ZAN-1006S,54,15.35,19,Schoenen,Zandstra
2023-01-01,ZAN-1007S,47,110.58,22,Schoenen,Zandstra
2023-01-01,ZAN-1008S,10,35.27,6,Schoenen,Zandstra
2023-01-01,ZAN-1009S,40,104.92,9,Schoenen,Zandstra
2023-01-01,ZAN-1010S,57,95.45,7,Schoenen,Zandstra
2023-01-01,ZAN-1011S,33,96.15,14,Schoenen,Zandstra
2023-01-01,ZAN-1012S,107,80.42,11,Schoenen,Zandstra
2023-01-01,ZAN-1013S,116,97.55,5,Schoenen,Zandstra
2023-01-01,ZAN-1014S,67,93.53,8,Schoenen,Zandstra
2023-01-01,ZAN-1015S,10,52.82,13,Schoenen,Zandstra
2023-01-01,ZAN-1016S,22,82.08,19,Schoenen,Zandstra
2023-01-01,ZAN-1017S,85,99.62,18,Schoenen,Zandstra
2023-01-01,ZAN-1018S,78,81.98,24,Schoenen,Zandstra
2023-01-01,ZAN-1019S,60,54.02,6,Schoenen,Zandstra
2023-01-01,ZAN-1000K,87,116.31,22,Kleding,Zandstra
2023-01-01,ZAN-1001K,79,105.28,6,Kleding,Zandstra
2023-01-01,ZAN-1002K,96,108.58,14,Kleding,Zandstra
2023-01-01,ZAN-1003K,84,25.77,12,Kleding,Zandstra
2023-01-01,ZAN-1004K,100,29.87,12,Kleding,Zandstra
2023-01-01,ZAN-1005K,91,101.7,18,Kleding,Zandstra
2023-01-01,ZAN-1006K,65,16.28,14,Kleding,Zandstra
2023-01-01,ZAN-1007K,20,117.43,13,Kleding,Zandstra
2023-01-01,ZAN-1008K,117,17.09,18,Kleding,Zandstra
2023-01-01,ZAN-1009K,18,28.11,13,Kleding,Zandstra
2023-01-01,ZAN-1010K,52,80.96,17,Kleding,Zandstra
2023-01-01,ZAN-1011K,54,104.42,5,Kleding,Zandstra
2023-01-01,ZAN-1012K,70,67.28,5,Kleding,Zandstra
2023-01-01,ZAN-1013K,6,72.15,22,Kleding,Zandstra
2023-01-01,ZAN-1014K,58,27.63,14,Kleding,Zandstra
2023-01-01,ZAN-1015K,29,85.38,11,Kleding,Zandstra
2023-01-01,ZAN-1016K,90,100.57,19,Kleding,Zandstra
2023-01-01,ZAN-1017K,87,33.62,12,Kleding,Zandstra
2023-01-01,ZAN-1018K,32,21.58,12,Kleding,Zandstra
2023-01-01,ZAN-1019K,92,95.64,18,Kleding,Zandstra
2023-01-01,ZAN-1000A,51,54.94,24,Accessoires,Zandstra
2023-01-01,ZAN-1001A,11,59.51,23,Accessoires,Zandstra
2023-01-01,ZAN-1002A,80,23.57,19,Accessoires,Zandstra
2023-01-01,ZAN-1003A,87,20.58,11,Accessoires,Zandstra
2023-01-01,ZAN-1004A,90,110.0,24,Accessoires,Zandstra
2023-01-01,ZAN-1005A,49,97.99,14,Accessoires,Zandstra
2023-01-01,ZAN-1006A,50,114.44,9,Accessoires,Zandstra
2023-01-01,ZAN-1007A,11,58.98,6,Accessoires,Zandstra
2023-01-01,ZAN-1008A,112,105.54,13,Accessoires,Zandstra
2023-01-01,ZAN-1009A,66,108.56,19,Accessoires,Zandstra
2023-01-01,ZAN-1010A,42,34.48,6,Accessoires,Zandstra
2023-01-01,ZAN-1011A,33,116.24,24,Accessoires,Zandstra
2023-01-01,ZAN-1012A,8,82.8,12,Accessoires,Zandstra
2023-01-01,ZAN-1013A,116,93.68,10,Accessoires,Zandstra
2023-01-01,ZAN-1014A,89,80.13,18,Accessoires,Zandstra
2023-01-01,ZAN-1015A,29,96.2,7,Accessoires,Zandstra
2023-01-01,ZAN-1016A,18,41.65,19,Accessoires,Zandstra
2023-01-01,ZAN-1017A,19,92.84,12,Accessoires,Zandstra
2023-01-01,ZAN-1018A,91,110.04,14,Accessoires,Zandstra
2023-01-01,ZAN-1019A,85,118.91,16,Accessoires,Zandstra
2023-01-01,ZAN-1000S,105,83.29,12,Slijpen,Zandstra
2023-01-01,ZAN-1001S,50,107.18,7,Slijpen,Zandstra
2023-01-01,ZAN-1002S,98,59.88,10,Slijpen,Zandstra
2023-01-01,ZAN-1003S,22,23.31,18,Slijpen,Zandstra
2023-01-01,ZAN-1004S,19,99.65,18,Slijpen,Zandstra
2023-01-01,ZAN-1005S,38,82.69,21,Slijpen,Zandstra
2023-01-01,ZAN-1006S,74,33.21,8,Slijpen,Zandstra
2023-01-01,ZAN-1007S,106,24.85,16,Slijpen,Zandstra
2023-01-01,ZAN-1008S,26,17.58,6,Slijpen,Zandstra
2023-01-01,ZAN-1009S,62,65.81,21,Slijpen,Zandstra
2023-01-01,ZAN-1010S,62,57.91,18,Slijpen,Zandstra
2023-01-01,ZAN-1011S,77,114.55,14,Slijpen,Zandstra
2023-01-01,ZAN-1012S,43,67.46,10,Slijpen,Zandstra
2023-01-01,ZAN-1013S,94,85.43,14,Slijpen,Zandstra
2023-01-01,ZAN-1014S,11,19.42,24,Slijpen,Zandstra
2023-01-01,ZAN-1015S,80,115.75,15,Slijpen,Zandstra
2023-01-01,ZAN-1016S,102,55.64,24,Slijpen,Zandstra
2023-01-01,ZAN-1017S,95,84.37,6,Slijpen,Zandstra
2023-01-01,ZAN-1018S,89,77.7,17,Slijpen,Zandstra
2023-01-01,ZAN-1019S,32,31.45,13,Slijpen,Zandstra
2023-01-01,ZAN-1000B,5,40.06,20,Bescherming,Zandstra
2023-01-01,ZAN-1001B,13,82.68,6,Bescherming,Zandstra
2023-01-01,ZAN-1002B,61,108.84,18,Bescherming,Zandstra
2023-01-01,ZAN-1003B,24,105.92,14,Bescherming,Zandstra
2023-01-01,ZAN-1004B,59,41.99,9,Bescherming,Zandstra
2023-01-01,ZAN-1005B,117,66.04,24,Bescherming,Zandstra
2023-01-01,ZAN-1006B,77,59.33,22,Bescherming,Zandstra
2023-01-01,ZAN-1007B,45,43.91,16,Bescherming,Zandstra
