date,employee_id,role,hours,hourly_wage
2024-10-11,E4,admin,4.74,20.0
2024-10-12,E1,sales,6.86,18.5
2024-10-12,E2,sales,5.49,17.5
2024-10-12,E3,warehouse,8.04,16.0
2024-10-12,E4,admin,5.04,20.0
2024-10-13,E1,sales,5.57,18.5
2024-10-13,E2,sales,5.92,17.5
2024-10-13,E3,warehouse,4.59,16.0
2024-10-13,E4,admin,6.14,20.0
2024-10-14,E1,sales,6.86,18.5
2024-10-14,E2,sales,4.83,17.5
2024-10-14,E3,warehouse,5.1,16.0
2024-10-14,E4,admin,3.58,20.0
2024-10-15,E1,sales,6.72,18.5
2024-10-15,E2,sales,5.06,17.5
2024-10-15,E3,warehouse,3.51,16.0
2024-10-15,E4,admin,3.99,20.0
2024-10-16,E1,sales,6.62,18.5
2024-10-16,E2,sales,6.04,17.5
2024-10-16,E3,warehouse,5.82,16.0
2024-10-16,E4,admin,2.77,20.0
2024-10-17,E1,sales,7.16,18.5
2024-10-17,E2,sales,6.58,17.5
2024-10-17,E3,warehouse,4.98,16.0
2024-10-17,E4,admin,4.01,20.0
2024-10-18,E1,sales,5.39,18.5
2024-10-18,E2,sales,5.14,17.5
2024-10-18,E3,warehouse,6.05,16.0
2024-10-18,E4,admin,4.07,20.0
2024-10-19,E1,sales,6.32,18.5
2024-10-19,E2,sales,5.11,17.5
2024-10-19,E3,warehouse,7.47,16.0
2024-10-19,E4,admin,4.7,20.0
2024-10-20,E1,sales,7.4,18.5
2024-10-20,E2,sales,5.14,17.5
2024-10-20,E3,warehouse,4.67,16.0
2024-10-20,E4,admin,4.12,20.0
2024-10-21,E1,sales,6.38,18.5
2024-10-21,E2,sales,6.42,17.5
2024-10-21,E3,warehouse,8.31,16.0
2024-10-21,E4,admin,5.41,20.0
2024-10-22,E1,sales,6.83,18.5
2024-10-22,E2,sales,6.52,17.5
2024-10-22,E3,warehouse,5.24,16.0
2024-10-22,E4,admin,4.25,20.0
2024-10-23,E1,sales,5.32,18.5
2024-10-23,E2,sales,7.31,17.5
2024-10-23,E3,warehouse,7.96,16.0
2024-10-23,E4,admin,2.24,20.0
2024-10-24,E1,sales,7.56,18.5
2024-10-24,E2,sales,6.8,17.5
2024-10-24,E3,warehouse,6.16,16.0
2024-10-24,E4,admin,3.22,20.0
2024-10-25,E1,sales,5.13,18.5
2024-10-25,E2,sales,7.23,17.5
2024-10-25,E3,warehouse,3.79,16.0
2024-10-25,E4,admin,4.06,20.0
2024-10-26,E1,sales,4.56,18.5
2024-10-26,E2,sales,6.52,17.5
2024-10-26,E3,warehouse,7.02,16.0
2024-10-26,E4,admin,5.33,20.0
2024-10-27,E1,sales,5.62,18.5
2024-10-27,E2,sales,5.93,17.5
2024-10-27,E3,warehouse,8.27,16.0
2024-10-27,E4,admin,2.79,20.0
2024-10-28,E1,sales,5.39,18.5
2024-10-28,E2,sales,6.06,17.5
2024-10-28,E3,warehouse,5.7,16.0
2024-10-28,E4,admin,3.38,20.0
2024-10-29,E1,sales,4.95,18.5
2024-10-29,E2,sales,8.11,17.5
2024-10-29,E3,warehouse,7.22,16.0
2024-10-29,E4,admin,3.33,20.0
2024-10-30,E1,sales,3.47,18.5
2024-10-30,E2,sales,6.45,17.5
2024-10-30,E3,warehouse,5.23,16.0
2024-10-30,E4,admin,5.65,20.0
2024-10-31,E1,sales,5.75,18.5
2024-10-31,E2,sales,5.88,17.5
2024-10-31,E3,warehouse,4.24,16.0
2024-10-31,E4,admin,5.78,20.0
2024-11-01,E1,sales,5.02,18.5
2024-11-01,E2,sales,4.25,17.5
2024-11-01,E3,warehouse,5.49,16.0
2024-11-01,E4,admin,4.05,20.0
2024-11-02,E1,sales,6.6,18.5
2024-11-02,E2,sales,4.7,17.5
2024-11-02,E3,warehouse,6.14,16.0
2024-11-02,E4,admin,3.42,20.0
2024-11-03,E1,sales,7.96,18.5
2024-11-03,E2,sales,6.63,17.5
2024-11-03,E3,warehouse,6.13,16.0
2024-11-03,E4,admin,2.9,20.0
2024-11-04,E1,sales,6.12,18.5
2024-11-04,E2,sales,6.73,17.5
2024-11-04,E3,warehouse,6.89,16.0
2024-11-04,E4,admin,2.01,20.0
2024-11-05,E1,sales,4.76,18.5
2024-11-05,E2,sales,6.01,17.5
2024-11-05,E3,warehouse,8.35,16.0
2024-11-05,E4,admin,4.25,20.0
2024-11-06,E1,sales,6.32,18.5
2024-11-06,E2,sales,5.25,17.5
2024-11-06,E3,warehouse,5.99,16.0
2024-11-06,E4,admin,4.06,20.0
2024-11-07,E1,sales,6.22,18.5
2024-11-07,E2,sales,7.5,17.5
2024-11-07,E3,warehouse,4.74,16.0
2024-11-07,E4,admin,5.25,20.0
2024-11-08,E1,sales,7.27,18.5
2024-11-08,E2,sales,7.06,17.5
2024-11-08,E3,warehouse,4.71,16.0
2024-11-08,E4,admin,4.92,20.0
2024-11-09,E1,sales,6.21,18.5
2024-11-09,E2,sales,6.79,17.5
2024-11-09,E3,warehouse,6.07,16.0
2024-11-09,E4,admin,2.71,20.0
2024-11-10,E1,sales,7.58,18.5
2024-11-10,E2,sales,6.88,17.5
2024-11-10,E3,warehouse,6.93,16.0
2024-11-10,E4,admin,4.26,20.0
2024-11-11,E1,sales,6.48,18.5
2024-11-11,E2,sales,5.11,17.5
2024-11-11,E3,warehouse,6.43,16.0
2024-11-11,E4,admin,5.74,20.0
2024-11-12,E1,sales,6.69,18.5
2024-11-12,E2,sales,4.26,17.5
2024-11-12,E3,warehouse,7.06,16.0
2024-11-12,E4,admin,2.82,20.0
2024-11-13,E1,sales,6.55,18.5
2024-11-13,E2,sales,5.12,17.5
2024-11-13,E3,warehouse,6.77,16.0
2024-11-13,E4,admin,3.31,20.0
2024-11-14,E1,sales,5.08,18.5
2024-11-14,E2,sales,5.61,17.5
2024-11-14,E3,warehouse,3.4,16.0
2024-11-14,E4,admin,5.6,20.0
2024-11-15,E1,sales,4.78,18.5
2024-11-15,E2,sales,5.57,17.5
2024-11-15,E3,warehouse,5.9,16.0
2024-11-15,E4,admin,2.96,20.0
2024-11-16,E1,sales,5.96,18.5
2024-11-16,E2,sales,7.17,17.5
2024-11-16,E3,warehouse,5.09,16.0
2024-11-16,E4,admin,3.35,20.0
2024-11-17,E1,sales,6.59,18.5
2024-11-17,E2,sales,5.52,17.5
2024-11-17,E3,warehouse,8.59,16.0
2024-11-17,E4,admin,4.83,20.0
2024-11-18,E1,sales,5.75,18.5
2024-11-18,E2,sales,6.6,17.5
2024-11-18,E3,warehouse,5.43,16.0
2024-11-18,E4,admin,3.45,20.0
2024-11-19,E1,sales,5.02,18.5
2024-11-19,E2,sales,2.49,17.5
2024-11-19,E3,warehouse,4.78,16.0
2024-11-19,E4,admin,4.22,20.0
2024-11-20,E1,sales,5.07,18.5
2024-11-20,E2,sales,5.02,17.5
2024-11-20,E3,warehouse,7.78,16.0
2024-11-20,E4,admin,4.76,20.0
2024-11-21,E1,sales,4.74,18.5
2024-11-21,E2,sales,5.5,17.5
2024-11-21,E3,warehouse,6.51,16.0
2024-11-21,E4,admin,5.28,20.0
2024-11-22,E1,sales,7.12,18.5
2024-11-22,E2,sales,8.29,17.5
2024-11-22,E3,warehouse,7.3,16.0
2024-11-22,E4,admin,3.95,20.0
2024-11-23,E1,sales,6.45,18.5
2024-11-23,E2,sales,6.74,17.5
2024-11-23,E3,warehouse,5.98,16.0
2024-11-23,E4,admin,2.85,20.0
2024-11-24,E1,sales,5.72,18.5
2024-11-24,E2,sales,7.1,17.5
2024-11-24,E3,warehouse,6.26,16.0
2024-11-24,E4,admin,4.66,20.0
2024-11-25,E1,sales,7.46,18.5
2024-11-25,E2,sales,7.5,17.5
2024-11-25,E3,warehouse,5.57,16.0
2024-11-25,E4,admin,4.1,20.0
2024-11-26,E1,sales,6.42,18.5
2024-11-26,E2,sales,5.98,17.5
2024-11-26,E3,warehouse,6.38,16.0
2024-11-26,E4,admin,3.85,20.0
2024-11-27,E1,sales,6.59,18.5
2024-11-27,E2,sales,5.58,17.5
2024-11-27,E3,warehouse,5.46,16.0
2024-11-27,E4,admin,5.86,20.0
2024-11-28,E1,sales,5.28,18.5
2024-11-28,E2,sales,4.13,17.5
2024-11-28,E3,warehouse,6.42,16.0
2024-11-28,E4,admin,4.47,20.0
2024-11-29,E1,sales,6.24,18.5
2024-11-29,E2,sales,6.7,17.5
2024-11-29,E3,warehouse,7.25,16.0
2024-11-29,E4,admin,4.34,20.0
2024-11-30,E1,sales,6.65,18.5
2024-11-30,E2,sales,6.42,17.5
2024-11-30,E3,warehouse,5.09,16.0
2024-11-30,E4,admin,3.7,20.0
2024-12-01,E1,sales,5.51,18.5
2024-12-01,E2,sales,6.56,17.5
2024-12-01,E3,warehouse,7.45,16.0
2024-12-01,E4,admin,3.95,20.0
2024-12-02,E1,sales,5.84,18.5
2024-12-02,E2,sales,3.44,17.5
2024-12-02,E3,warehouse,4.58,16.0
2024-12-02,E4,admin,4.89,20.0
2024-12-03,E1,sales,6.37,18.5
2024-12-03,E2,sales,5.97,17.5
2024-12-03,E3,warehouse,5.23,16.0
2024-12-03,E4,admin,4.93,20.0
2024-12-04,E1,sales,5.43,18.5
2024-12-04,E2,sales,6.33,17.5
2024-12-04,E3,warehouse,7.18,16.0
2024-12-04,E4,admin,3.27,20.0
2024-12-05,E1,sales,7.35,18.5
2024-12-05,E2,sales,6.47,17.5
2024-12-05,E3,warehouse,6.16,16.0
2024-12-05,E4,admin,4.83,20.0
2024-12-06,E1,sales,6.36,18.5
2024-12-06,E2,sales,6.1,17.5
2024-12-06,E3,warehouse,5.75,16.0
2024-12-06,E4,admin,3.64,20.0
2024-12-07,E1,sales,5.56,18.5
2024-12-07,E2,sales,7.49,17.5
2024-12-07,E3,warehouse,6.1,16.0
2024-12-07,E4,admin,5.09,20.0
2024-12-08,E1,sales,5.8,18.5
2024-12-08,E2,sales,4.62,17.5
2024-12-08,E3,warehouse,6.03,16.0
2024-12-08,E4,admin,5.75,20.0
2024-12-09,E1,sales,7.38,18.5
2024-12-09,E2,sales,5.45,17.5
2024-12-09,E3,warehouse,5.13,16.0
2024-12-09,E4,admin,4.92,20.0
2024-12-10,E1,sales,7.19,18.5
2024-12-10,E2,sales,6.61,17.5
2024-12-10,E3,warehouse,5.95,16.0
2024-12-10,E4,admin,3.16,20.0
2024-12-11,E1,sales,6.24,18.5
2024-12-11,E2,sales,6.49,17.5
2024-12-11,E3,warehouse,4.97,16.0
2024-12-11,E4,admin,5.55,20.0
2024-12-12,E1,sales,7.36,18.5
2024-12-12,E2,sales,6.59,17.5
2024-12-12,E3,warehouse,5.54,16.0
2024-12-12,E4,admin,2.88,20.0
2024-12-13,E1,sales,4.33,18.5
2024-12-13,E2,sales,7.61,17.5
2024-12-13,E3,warehouse,4.12,16.0
2024-12-13,E4,admin,4.08,20.0
2024-12-14,E1,sales,6.98,18.5
2024-12-14,E2,sales,4.28,17.5
2024-12-14,E3,warehouse,4.43,16.0
2024-12-14,E4,admin,4.86,20.0
2024-12-15,E1,sales,6.11,18.5
2024-12-15,E2,sales,5.09,17.5
2024-12-15,E3,warehouse,7.27,16.0
2024-12-15,E4,admin,2.81,20.0
2024-12-16,E1,sales,6.5,18.5
2024-12-16,E2,sales,6.31,17.5
2024-12-16,E3,warehouse,5.13,16.0
2024-12-16,E4,admin,5.06,20.0
2024-12-17,E1,sales,7.61,18.5
2024-12-17,E2,sales,5.34,17.5
2024-12-17,E3,warehouse,4.72,16.0
2024-12-17,E4,admin,3.25,20.0
2024-12-18,E1,sales,4.73,18.5
2024-12-18,E2,sales,5.08,17.5
2024-12-18,E3,warehouse,4.76,16.0
2024-12-18,E4,admin,3.1,20.0
2024-12-19,E1,sales,8.27,18.5
2024-12-19,E2,sales,6.26,17.5
2024-12-19,E3,warehouse,7.07,16.0
2024-12-19,E4,admin,4.52,20.0
2024-12-20,E1,sales,8.69,18.5
2024-12-20,E2,sales,4.97,17.5
2024-12-20,E3,warehouse,6.05,16.0
2024-12-20,E4,admin,4.2,20.0
2024-12-21,E1,sales,7.79,18.5
2024-12-21,E2,sales,5.74,17.5
2024-12-21,E3,warehouse,6.52,16.0
2024-12-21,E4,admin,2.51,20.0
2024-12-22,E1,sales,6.16,18.5
2024-12-22,E2,sales,5.71,17.5
2024-12-22,E3,warehouse,4.03,16.0
2024-12-22,E4,admin,4.52,20.0
2024-12-23,E1,sales,6.55,18.5
2024-12-23,E2,sales,7.13,17.5
2024-12-23,E3,warehouse,6.99,16.0
2024-12-23,E4,admin,5.71,20.0
2024-12-24,E1,sales,6.43,18.5
2024-12-24,E2,sales,5.12,17.5
2024-12-24,E3,warehouse,7.31,16.0
2024-12-24,E4,admin,3.62,20.0
2024-12-25,E1,sales,5.74,18.5
2024-12-25,E2,sales,5.6,17.5
2024-12-25,E3,warehouse,5.07,16.0
2024-12-25,E4,admin,3.5,20.0
2024-12-26,E1,sales,5.81,18.5
2024-12-26,E2,sales,4.52,17.5
2024-12-26,E3,warehouse,4.57,16.0
2024-12-26,E4,admin,5.25,20.0
2024-12-27,E1,sales,5.87,18.5
2024-12-27,E2,sales,6.27,17.5
2024-12-27,E3,warehouse,4.92,16.0
2024-12-27,E4,admin,4.69,20.0
2024-12-28,E1,sales,6.35,18.5
2024-12-28,E2,sales,5.56,17.5
2024-12-28,E3,warehouse,8.11,16.0
2024-12-28,E4,admin,5.14,20.0
2024-12-29,E1,sales,5.02,18.5
2024-12-29,E2,sales,6.45,17.5
2024-12-29,E3,warehouse,5.19,16.0
2024-12-29,E4,admin,4.98,20.0
2024-12-30,E1,sales,6.24,18.5
2024-12-30,E2,sales,8.43,17.5
2024-12-30,E3,warehouse,6.15,16.0
2024-12-30,E4,admin,5.41,20.0
2024-12-31,E1,sales,6.13,18.5
2024-12-31,E2,sales,5.91,17.5
2024-12-31,E3,warehouse,6.85,16.0
2024-12-31,E4,admin,4.2,20.0
2025-01-01,E1,sales,7.31,18.5
2025-01-01,E2,sales,6.97,17.5
2025-01-01,E3,warehouse,5.63,16.0
2025-01-01,E4,admin,2.98,20.0
2025-01-02,E1,sales,6.23,18.5
2025-01-02,E2,sales,4.96,17.5
2025-01-02,E3,warehouse,4.81,16.0
2025-01-02,E4,admin,3.58,20.0
2025-01-03,E1,sales,5.48,18.5
2025-01-03,E2,sales,4.55,17.5
2025-01-03,E3,warehouse,7.06,16.0
2025-01-03,E4,admin,3.85,20.0
2025-01-04,E1,sales,7.55,18.5
2025-01-04,E2,sales,6.31,17.5
2025-01-04,E3,warehouse,5.09,16.0
2025-01-04,E4,admin,4.48,20.0
2025-01-05,E1,sales,5.62,18.5
2025-01-05,E2,sales,5.76,17.5
2025-01-05,E3,warehouse,5.91,16.0
2025-01-05,E4,admin,4.14,20.0
2025-01-06,E1,sales,6.88,18.5
2025-01-06,E2,sales,6.02,17.5
2025-01-06,E3,warehouse,4.39,16.0
2025-01-06,E4,admin,3.58,20.0
2025-01-07,E1,sales,6.69,18.5
2025-01-07,E2,sales,5.33,17.5
2025-01-07,E3,warehouse,6.9,16.0
2025-01-07,E4,admin,3.87,20.0
2025-01-08,E1,sales,6.48,18.5
2025-01-08,E2,sales,7.07,17.5
2025-01-08,E3,warehouse,6.86,16.0
2025-01-08,E4,admin,4.16,20.0
2025-01-09,E1,sales,5.74,18.5
2025-01-09,E2,sales,7.43,17.5
2025-01-09,E3,warehouse,5.58,16.0
2025-01-09,E4,admin,4.8,20.0
2025-01-10,E1,sales,6.94,18.5
2025-01-10,E2,sales,6.73,17.5
2025-01-10,E3,warehouse,6.25,16.0
2025-01-10,E4,admin,3.84,20.0
2025-01-11,E1,sales,4.63,18.5
2025-01-11,E2,sales,4.09,17.5
2025-01-11,E3,warehouse,6.68,16.0
2025-01-11,E4,admin,4.32,20.0
2025-01-12,E1,sales,5.88,18.5
2025-01-12,E2,sales,7.94,17.5
2025-01-12,E3,warehouse,8.78,16.0
2025-01-12,E4,admin,2.91,20.0
2025-01-13,E1,sales,4.87,18.5
2025-01-13,E2,sales,7.53,17.5
2025-01-13,E3,warehouse,5.6,16.0
2025-01-13,E4,admin,2.29,20.0
2025-01-14,E1,sales,6.94,18.5
2025-01-14,E2,sales,6.47,17.5
2025-01-14,E3,warehouse,5.56,16.0
2025-01-14,E4,admin,3.84,20.0
2025-01-15,E1,sales,5.64,18.5
2025-01-15,E2,sales,5.03,17.5
2025-01-15,E3,warehouse,6.42,16.0
2025-01-15,E4,admin,3.98,20.0
2025-01-16,E1,sales,4.3,18.5
2025-01-16,E2,sales,6.94,17.5
2025-01-16,E3,warehouse,5.27,16.0
2025-01-16,E4,admin,5.48,20.0
2025-01-17,E1,sales,5.15,18.5
2025-01-17,E2,sales,5.9,17.5
2025-01-17,E3,warehouse,4.76,16.0
2025-01-17,E4,admin,4.05,20.0
2025-01-18,E1,sales,5.85,18.5
2025-01-18,E2,sales,5.65,17.5
2025-01-18,E3,warehouse,5.74,16.0
2025-01-18,E4,admin,3.62,20.0
2025-01-19,E1,sales,7.18,18.5
2025-01-19,E2,sales,5.7,17.5
2025-01-19,E3,warehouse,6.58,16.0
2025-01-19,E4,admin,5.18,20.0
2025-01-20,E1,sales,6.88,18.5
2025-01-20,E2,sales,7.27,17.5
2025-01-20,E3,warehouse,4.33,16.0
2025-01-20,E4,admin,2.61,20.0
2025-01-21,E1,sales,4.06,18.5
2025-01-21,E2,sales,7.37,17.5
2025-01-21,E3,warehouse,5.3,16.0
2025-01-21,E4,admin,5.43,20.0
2025-01-22,E1,sales,7.62,18.5
2025-01-22,E2,sales,7.1,17.5
2025-01-22,E3,warehouse,6.08,16.0
2025-01-22,E4,admin,3.05,20.0
2025-01-23,E1,sales,7.8,18.5
2025-01-23,E2,sales,6.05,17.5
2025-01-23,E3,warehouse,6.97,16.0
2025-01-23,E4,admin,2.51,20.0
2025-01-24,E1,sales,7.7,18.5
2025-01-24,E2,sales,5.25,17.5
2025-01-24,E3,warehouse,7.13,16.0
2025-01-24,E4,admin,4.45,20.0
2025-01-25,E1,sales,7.05,18.5
2025-01-25,E2,sales,4.0,17.5
2025-01-25,E3,warehouse,6.61,16.0
2025-01-25,E4,admin,6.08,20.0
2025-01-26,E1,sales,6.12,18.5
2025-01-26,E2,sales,5.57,17.5
2025-01-26,E3,warehouse,5.74,16.0
2025-01-26,E4,admin,2.0,20.0
2025-01-27,E1,sales,5.05,18.5
2025-01-27,E2,sales,5.84,17.5
2025-01-27,E3,warehouse,6.46,16.0
2025-01-27,E4,admin,3.22,20.0
2025-01-28,E1,sales,5.25,18.5
2025-01-28,E2,sales,5.06,17.5
2025-01-28,E3,warehouse,6.41,16.0
2025-01-28,E4,admin,2.0,20.0
2025-01-29,E1,sales,7.22,18.5
2025-01-29,E2,sales,5.07,17.5
2025-01-29,E3,warehouse,6.28,16.0
2025-01-29,E4,admin,2.29,20.0
2025-01-30,E1,sales,5.45,18.5
2025-01-30,E2,sales,7.52,17.5
2025-01-30,E3,warehouse,7.58,16.0
2025-01-30,E4,admin,5.56,20.0
2025-01-31,E1,sales,7.86,18.5
2025-01-31,E2,sales,5.46,17.5
2025-01-31,E3,warehouse,7.26,16.0
2025-01-31,E4,admin,3.75,20.0
2025-02-01,E1,sales,6.42,18.5
2025-02-01,E2,sales,4.77,17.5
2025-02-01,E3,warehouse,5.02,16.0
2025-02-01,E4,admin,2.83,20.0
2025-02-02,E1,sales,6.23,18.5
2025-02-02,E2,sales,7.6,17.5
2025-02-02,E3,warehouse,6.93,16.0
2025-02-02,E4,admin,4.12,20.0
2025-02-03,E1,sales,7.01,18.5
2025-02-03,E2,sales,6.27,17.5
2025-02-03,E3,warehouse,5.76,16.0
2025-02-03,E4,admin,2.94,20.0
2025-02-04,E1,sales,4.48,18.5
2025-02-04,E2,sales,6.42,17.5
2025-02-04,E3,warehouse,3.87,16.0
2025-02-04,E4,admin,3.76,20.0
2025-02-05,E1,sales,6.99,18.5
2025-02-05,E2,sales,7.08,17.5
2025-02-05,E3,warehouse,6.7,16.0
2025-02-05,E4,admin,4.5,20.0
2025-02-06,E1,sales,5.12,18.5
2025-02-06,E2,sales,7.33,17.5
2025-02-06,E3,warehouse,7.44,16.0
2025-02-06,E4,admin,4.56,20.0
2025-02-07,E1,sales,4.32,18.5
2025-02-07,E2,sales,5.72,17.5
2025-02-07,E3,warehouse,6.58,16.0
2025-02-07,E4,admin,5.15,20.0
2025-02-08,E1,sales,6.35,18.5
2025-02-08,E2,sales,5.43,17.5
2025-02-08,E3,warehouse,5.34,16.0
2025-02-08,E4,admin,3.99,20.0
2025-02-09,E1,sales,5.88,18.5
2025-02-09,E2,sales,7.56,17.5
2025-02-09,E3,warehouse,5.52,16.0
2025-02-09,E4,admin,4.35,20.0
2025-02-10,E1,sales,7.46,18.5
2025-02-10,E2,sales,3.55,17.5
2025-02-10,E3,warehouse,5.42,16.0
2025-02-10,E4,admin,3.03,20.0
2025-02-11,E1,sales,4.68,18.5
2025-02-11,E2,sales,7.25,17.5
2025-02-11,E3,warehouse,6.73,16.0
2025-02-11,E4,admin,2.44,20.0
2025-02-12,E1,sales,4.88,18.5
2025-02-12,E2,sales,4.83,17.5
2025-02-12,E3,warehouse,5.57,16.0
2025-02-12,E4,admin,2.71,20.0
2025-02-13,E1,sales,4.37,18.5
2025-02-13,E2,sales,5.58,17.5
2025-02-13,E3,warehouse,4.33,16.0
2025-02-13,E4,admin,3.24,20.0
2025-02-14,E1,sales,6.56,18.5
2025-02-14,E2,sales,6.92,17.5
2025-02-14,E3,warehouse,7.3,16.0
2025-02-14,E4,admin,3.61,20.0
2025-02-15,E1,sales,6.07,18.5
2025-02-15,E2,sales,6.72,17.5
2025-02-15,E3,warehouse,8.11,16.0
2025-02-15,E4,admin,3.29,20.0
2025-02-16,E1,sales,5.9,18.5
2025-02-16,E2,sales,7.12,17.5
2025-02-16,E3,warehouse,9.4,16.0
2025-02-16,E4,admin,4.75,20.0
2025-02-17,E1,sales,6.59,18.5
2025-02-17,E2,sales,5.29,17.5
2025-02-17,E3,warehouse,7.2,16.0
2025-02-17,E4,admin,3.34,20.0
2025-02-18,E1,sales,6.46,18.5
2025-02-18,E2,sales,6.0,17.5
2025-02-18,E3,warehouse,4.85,16.0
2025-02-18,E4,admin,3.51,20.0
2025-02-19,E1,sales,6.49,18.5
2025-02-19,E2,sales,8.0,17.5
2025-02-19,E3,warehouse,6.57,16.0
2025-02-19,E4,admin,3.78,20.0
2025-02-20,E1,sales,6.23,18.5
2025-02-20,E2,sales,5.14,17.5
2025-02-20,E3,warehouse,6.76,16.0
2025-02-20,E4,admin,5.08,20.0
2025-02-21,E1,sales,3.57,18.5
2025-02-21,E2,sales,5.44,17.5
2025-02-21,E3,warehouse,6.07,16.0
2025-02-21,E4,admin,4.75,20.0
2025-02-22,E1,sales,4.96,18.5
2025-02-22,E2,sales,6.19,17.5
2025-02-22,E3,warehouse,7.19,16.0
2025-02-22,E4,admin,3.6,20.0
2025-02-23,E1,sales,7.07,18.5
2025-02-23,E2,sales,7.9,17.5
2025-02-23,E3,warehouse,3.16,16.0
2025-02-23,E4,admin,4.6,20.0
2025-02-24,E1,sales,3.97,18.5
2025-02-24,E2,sales,4.77,17.5
2025-02-24,E3,warehouse,7.34,16.0
2025-02-24,E4,admin,3.26,20.0
2025-02-25,E1,sales,6.73,18.5
2025-02-25,E2,sales,6.56,17.5
2025-02-25,E3,warehouse,6.22,16.0
2025-02-25,E4,admin,5.21,20.0
2025-02-26,E1,sales,5.17,18.5
2025-02-26,E2,sales,6.94,17.5
2025-02-26,E3,warehouse,4.65,16.0
2025-02-26,E4,admin,2.53,20.0
2025-02-27,E1,sales,5.52,18.5
2025-02-27,E2,sales,6.79,17.5
2025-02-27,E3,warehouse,5.0,16.0
2025-02-27,E4,admin,3.64,20.0
2025-02-28,E1,sales,5.3,18.5
2025-02-28,E2,sales,5.74,17.5
2025-02-28,E3,warehouse,5.53,16.0
2025-02-28,E4,admin,5.3,20.0
2025-03-01,E1,sales,7.45,18.5
2025-03-01,E2,sales,5.39,17.5
2025-03-01,E3,warehouse,7.03,16.0
2025-03-01,E4,admin,4.19,20.0
2025-03-02,E1,sales,6.89,18.5
2025-03-02,E2,sales,5.75,17.5
2025-03-02,E3,warehouse,6.05,16.0
2025-03-02,E4,admin,2.88,20.0
2025-03-03,E1,sales,7.9,18.5
2025-03-03,E2,sales,5.03,17.5
2025-03-03,E3,warehouse,4.29,16.0
2025-03-03,E4,admin,3.73,20.0
2025-03-04,E1,sales,5.28,18.5
2025-03-04,E2,sales,3.28,17.5
2025-03-04,E3,warehouse,6.97,16.0
2025-03-04,E4,admin,4.88,20.0
2025-03-05,E1,sales,7.07,18.5
2025-03-05,E2,sales,7.33,17.5
2025-03-05,E3,warehouse,4.94,16.0
2025-03-05,E4,admin,3.48,20.0
2025-03-06,E1,sales,5.36,18.5
2025-03-06,E2,sales,7.46,17.5
2025-03-06,E3,warehouse,6.86,16.0
2025-03-06,E4,admin,2.97,20.0
2025-03-07,E1,sales,6.73,18.5
2025-03-07,E2,sales,5.44,17.5
2025-03-07,E3,warehouse,6.11,16.0
2025-03-07,E4,admin,5.07,20.0
2025-03-08,E1,sales,6.82,18.5
2025-03-08,E2,sales,4.46,17.5
2025-03-08,E3,warehouse,7.36,16.0
2025-03-08,E4,admin,4.47,20.0
2025-03-09,E1,sales,7.09,18.5
2025-03-09,E2,sales,4.54,17.5
2025-03-09,E3,warehouse,5.03,16.0
2025-03-09,E4,admin,4.04,20.0
2025-03-10,E1,sales,5.71,18.5
2025-03-10,E2,sales,4.05,17.5
2025-03-10,E3,warehouse,5.84,16.0
2025-03-10,E4,admin,4.47,20.0
2025-03-11,E1,sales,5.2,18.5
2025-03-11,E2,sales,5.95,17.5
2025-03-11,E3,warehouse,6.77,16.0
2025-03-11,E4,admin,3.45,20.0
2025-03-12,E1,sales,7.7,18.5
2025-03-12,E2,sales,7.32,17.5
2025-03-12,E3,warehouse,6.93,16.0
2025-03-12,E4,admin,4.13,20.0
2025-03-13,E1,sales,5.07,18.5
2025-03-13,E2,sales,6.61,17.5
2025-03-13,E3,warehouse,5.1,16.0
2025-03-13,E4,admin,4.11,20.0
2025-03-14,E1,sales,6.8,18.5
2025-03-14,E2,sales,6.2,17.5
2025-03-14,E3,warehouse,6.89,16.0
2025-03-14,E4,admin,5.28,20.0
2025-03-15,E1,sales,4.88,18.5
2025-03-15,E2,sales,5.6,17.5
2025-03-15,E3,warehouse,5.73,16.0
2025-03-15,E4,admin,5.09,20.0
2025-03-16,E1,sales,6.89,18.5
2025-03-16,E2,sales,8.0,17.5
2025-03-16,E3,warehouse,6.79,16.0
2025-03-16,E4,admin,4.34,20.0
2025-03-17,E1,sales,7.56,18.5
2025-03-17,E2,sales,7.54,17.5
2025-03-17,E3,warehouse,3.82,16.0
2025-03-17,E4,admin,4.61,20.0
2025-03-18,E1,sales,5.93,18.5
2025-03-18,E2,sales,7.53,17.5
2025-03-18,E3,warehouse,5.56,16.0
2025-03-18,E4,admin,5.85,20.0
2025-03-19,E1,sales,6.5,18.5
2025-03-19,E2,sales,7.37,17.5
2025-03-19,E3,warehouse,8.09,16.0
2025-03-19,E4,admin,4.39,20.0
2025-03-20,E1,sales,6.86,18.5
2025-03-20,E2,sales,4.41,17.5
2025-03-20,E3,warehouse,6.34,16.0
2025-03-20,E4,admin,4.71,20.0
2025-03-21,E1,sales,7.69,18.5
2025-03-21,E2,sales,4.29,17.5
2025-03-21,E3,warehouse,4.82,16.0
2025-03-21,E4,admin,3.75,20.0
2025-03-22,E1,sales,5.8,18.5
2025-03-22,E2,sales,8.19,17.5
2025-03-22,E3,warehouse,5.88,16.0
2025-03-22,E4,admin,4.03,20.0
2025-03-23,E1,sales,5.1,18.5
